latitude,longitude,value
84.7265625,-114.9609375,1.370694
84.7265625,-113.203125,1.497956
84.7265625,-111.4453125,1.220774
84.7265625,-109.6875,1.4381379
84.7265625,-107.9296875,1.4649978
84.7265625,-106.171875,1.4676659
84.7265625,-104.4140625,1.468683
84.7265625,-102.65625,1.2904376
84.7265625,-100.8984375,1.3607118
84.7265625,-99.140625,1.2233692
84.7265625,-97.3828125,1.2501218
84.7265625,-95.625,1.2981131
84.7265625,-93.8671875,1.3149712
84.7265625,-92.109375,1.3384526
84.7265625,-90.3515625,1.4569395
84.7265625,-88.59375,1.4365792
84.7265625,-86.8359375,1.3044692
84.7265625,-85.078125,1.448399
84.7265625,-83.3203125,2.6740637
84.7265625,-81.5625,1.9182029
84.7265625,-79.8046875,2.6768494
84.7265625,-78.046875,1.5151142
84.7265625,-76.2890625,1.4153352
84.7265625,-74.53125,2.1782236
84.7265625,-72.7734375,1.5991569
84.7265625,-71.015625,1.5666724
84.7265625,-69.2578125,1.8691747
84.7265625,-67.5,1.9151521
84.7265625,-65.7421875,1.342297
84.7265625,-63.984375,1.2989008
84.7265625,-62.2265625,1.9072245
84.7265625,-60.46875,1.1957089
84.7265625,-58.7109375,1.5286522
84.7265625,-56.953125,1.6807277
84.7265625,-55.1953125,1.7799486
84.7265625,-53.4375,1.4445984
84.7265625,-51.6796875,1.3670591
84.7265625,-49.921875,1.572581
84.7265625,-48.1640625,1.31189
84.7265625,-46.40625,1.4123275
84.7265625,-44.6484375,1.4508845
84.7265625,-42.890625,1.3729545
84.7265625,-41.1328125,1.796871
84.7265625,-39.375,1.5182571
84.7265625,-37.6171875,1.3747131
84.7265625,-35.859375,1.6005615
84.7265625,-34.1015625,1.7149503
84.7265625,-32.34375,1.783203
84.7265625,-30.5859375,1.5214181
84.7265625,-28.828125,1.468103
84.7265625,-27.0703125,1.4473156
84.7265625,-25.3125,1.5059148
84.7265625,-23.5546875,1.5292363
84.7265625,-21.796875,1.4914432
84.7265625,-20.0390625,1.4306408
84.7265625,-18.28125,1.4246714
84.7265625,-16.5234375,1.5358812
84.7265625,-14.765625,1.5656652
84.7265625,-13.0078125,1.5570757
84.7265625,-11.25,1.546806
84.7265625,-9.4921875,1.5383234
84.7265625,-7.734375,1.504731
84.7265625,-5.9765625,1.353759
84.7265625,-4.21875,1.4825548
84.7265625,-2.4609375,1.6104263
84.7265625,-0.703125,1.5004542
84.7265625,1.0546875,1.4807553
84.7265625,2.8125,1.8018969
84.7265625,4.5703125,1.2776402
84.7265625,6.328125,1.4115647
84.7265625,8.0859375,1.532969
84.7265625,9.84375,1.2793622
84.7265625,11.6015625,1.6621834
84.7265625,13.359375,1.6004012
84.7265625,15.1171875,1.4322953
84.7265625,16.875,1.6505412
84.7265625,18.6328125,1.5352465
84.7265625,20.390625,1.7233697
84.7265625,22.1484375,1.5982819
84.7265625,23.90625,1.5849507
84.7265625,25.6640625,1.5604155
84.7265625,27.421875,1.6681204
84.7265625,29.1796875,1.5074294
84.7265625,30.9375,1.3594631
84.7265625,32.6953125,1.9504403
84.7265625,34.453125,1.7230262
84.7265625,36.2109375,1.7792537
84.7265625,37.96875,1.3888462
84.7265625,39.7265625,2.0447576
84.7265625,41.484375,1.666333
84.7265625,43.2421875,1.4549025
84.7265625,45.0,1.597956
84.7265625,46.7578125,1.4598781
84.7265625,48.515625,1.4115416
84.7265625,50.2734375,1.3328184
84.7265625,52.03125,1.412208
84.7265625,53.7890625,2.191437
84.7265625,55.546875,1.744975
84.7265625,57.3046875,1.4336661
84.7265625,59.0625,1.2880731
84.7265625,60.8203125,1.2828382
84.7265625,62.578125,1.4242283
84.7265625,64.3359375,1.408453
84.7265625,66.09375,1.2771424
84.7265625,67.8515625,1.2929585
84.7265625,69.609375,1.2808144
84.7265625,71.3671875,1.3992295
84.7265625,73.125,1.387461
84.7265625,74.8828125,1.3382386
84.7265625,76.640625,1.4943931
84.7265625,78.3984375,1.490337
84.7265625,80.15625,1.329979
84.7265625,81.9140625,1.3611252
84.7265625,83.671875,1.6138194
84.7265625,85.4296875,1.4641296
84.7265625,87.1875,1.3760563
84.7265625,90.703125,1.6586052
84.7265625,92.4609375,1.8706104
84.7265625,94.21875,1.8797506
84.7265625,95.9765625,1.5159057
84.7265625,97.734375,1.4686309
84.7265625,99.4921875,1.3135926
84.7265625,101.25,1.5393586
84.7265625,103.0078125,1.3976504
84.7265625,104.765625,1.5898259
84.7265625,106.5234375,1.1755791
84.7265625,108.28125,1.5492009
84.7265625,110.0390625,1.2757602
84.7265625,111.796875,1.4322107
84.7265625,113.5546875,1.3390462
84.7265625,115.3125,1.5843278
84.7265625,117.0703125,1.4341733
84.7265625,118.828125,1.3770943
84.7265625,120.5859375,1.8907826
84.7265625,122.34375,1.3029479
84.7265625,124.1015625,1.2753743
84.7265625,125.859375,1.3577373
84.7265625,127.6171875,1.4748808
84.7265625,129.375,1.4170834
84.7265625,131.1328125,1.4319255
84.7265625,132.890625,1.3615488
84.7265625,134.6484375,1.5128503
84.7265625,136.40625,1.3227768
84.7265625,138.1640625,1.3758597
84.7265625,139.921875,1.4716736
84.7265625,141.6796875,1.2081883
84.7265625,143.4375,1.3717587
84.7265625,145.1953125,1.5377606
84.7265625,146.953125,1.4358829
84.7265625,148.7109375,1.4236587
84.7265625,150.46875,1.6359047
84.7265625,152.2265625,1.3585672
84.7265625,153.984375,1.6128441
84.7265625,155.7421875,1.5196986
84.7265625,157.5,1.3728311
84.7265625,159.2578125,1.4708697
84.7265625,161.015625,1.2803009
84.7265625,162.7734375,1.368759
84.7265625,164.53125,1.6259887
84.7265625,166.2890625,1.3566594
84.7265625,168.046875,1.4873639
84.7265625,169.8046875,1.8032606
84.7265625,171.5625,1.5594722
84.7265625,173.3203125,1.7024916
82.96875,-176.484375,1.7879952
82.96875,-174.7265625,1.5233909
82.96875,-172.96875,1.4290465
82.96875,-171.2109375,1.3181885
82.96875,-169.453125,1.3874332
82.96875,-167.6953125,1.3874738
82.96875,-165.9375,1.4688629
82.96875,-164.1796875,1.3853961
82.96875,-162.421875,1.5787692
82.96875,-160.6640625,1.4172914
82.96875,-158.90625,1.5820823
82.96875,-157.1484375,1.6311718
82.96875,-155.390625,1.4972252
82.96875,-153.6328125,1.4676057
82.96875,-151.875,1.5296832
82.96875,-150.1171875,1.5565938
82.96875,-148.359375,1.4624434
82.96875,-146.6015625,1.5473661
82.96875,-144.84375,1.5932266
82.96875,-143.0859375,1.6008663
82.96875,-141.328125,1.4827334
82.96875,-139.5703125,1.597847
82.96875,-137.8125,1.6262083
82.96875,-136.0546875,1.4148166
82.96875,-134.296875,1.4273819
82.96875,-132.5390625,1.3898119
82.96875,-130.78125,1.3675915
82.96875,-129.0234375,1.370965
82.96875,-127.265625,1.5741738
82.96875,-125.5078125,1.3832386
82.96875,-123.75,1.4427067
82.96875,-121.9921875,1.288378
82.96875,-120.234375,1.3703266
82.96875,-118.4765625,1.3728782
82.96875,-116.71875,1.3116405
82.96875,-114.9609375,1.5677618
82.96875,-113.203125,1.4069759
82.96875,-111.4453125,1.3083444
82.96875,-109.6875,1.3966498
82.96875,-107.9296875,1.3003445
82.96875,-106.171875,1.4676632
82.96875,-104.4140625,1.3378086
82.96875,-102.65625,1.4645294
82.96875,-100.8984375,1.3941865
82.96875,-99.140625,1.4308996
82.96875,-97.3828125,1.4705315
82.96875,-95.625,1.2783504
82.96875,-93.8671875,1.407421
82.96875,-92.109375,1.4803195
82.96875,-90.3515625,1.3915623
82.96875,-88.59375,1.4014225
82.96875,-86.8359375,1.5036231
82.96875,-85.078125,1.6270001
82.96875,-83.3203125,1.4060835
82.96875,-81.5625,1.5144187
82.96875,-79.8046875,1.3588068
82.96875,-78.046875,1.7526913
82.96875,-76.2890625,1.3678739
82.96875,-74.53125,1.3488303
82.96875,-72.7734375,1.5027958
82.96875,-71.015625,1.2543064
82.96875,-69.2578125,2.1481986
82.96875,-67.5,1.4794548
82.96875,-65.7421875,1.9633228
82.96875,-63.984375,1.3718957
82.96875,-62.2265625,1.8687146
82.96875,-60.46875,1.316414
82.96875,-58.7109375,1.5907636
82.96875,-56.953125,1.6818507
82.96875,-55.1953125,1.4973782
82.96875,-53.4375,1.5372926
82.96875,-51.6796875,1.5091888
82.96875,-49.921875,1.2904893
82.96875,-48.1640625,1.3987457
82.96875,-46.40625,1.3793396
82.96875,-44.6484375,1.3342588
82.96875,-42.890625,1.7708291
82.96875,-41.1328125,1.5108068
82.96875,-39.375,1.7953492
82.96875,-37.6171875,1.2981734
82.96875,-35.859375,1.6766517
82.96875,-34.1015625,1.5060874
82.96875,-32.34375,1.485512
82.96875,-30.5859375,1.3608422
82.96875,-28.828125,1.4106754
82.96875,-27.0703125,1.3984917
82.96875,-25.3125,1.368591
82.96875,-23.5546875,1.4596457
82.96875,-21.796875,1.485918
82.96875,-20.0390625,1.4529883
82.96875,-18.28125,1.5700768
82.96875,-16.5234375,1.4824147
82.96875,-14.765625,1.5106821
82.96875,-13.0078125,1.4657404
82.96875,-11.25,1.4706106
82.96875,-9.4921875,1.3268971
82.96875,-7.734375,1.3169663
82.96875,-5.9765625,1.5940545
82.96875,-4.21875,1.4647979
82.96875,-2.4609375,1.3145027
82.96875,-0.703125,1.795709
82.96875,1.0546875,1.3334793
82.96875,2.8125,1.3979757
82.96875,4.5703125,1.5202993
82.96875,6.328125,1.3368449
82.96875,8.0859375,1.5776234
82.96875,9.84375,1.8392435
82.96875,11.6015625,1.4059173
82.96875,13.359375,1.5209546
82.96875,15.1171875,1.6439155
82.96875,16.875,1.7549719
82.96875,18.6328125,1.4253671
82.96875,20.390625,1.6118718
82.96875,22.1484375,1.4021404
82.96875,23.90625,1.6623429
82.96875,25.6640625,1.4631896
82.96875,27.421875,1.6656278
82.96875,29.1796875,1.4417785
82.96875,30.9375,1.5702912
82.96875,32.6953125,1.7292697
82.96875,34.453125,1.4208068
82.96875,36.2109375,1.7001277
82.96875,37.96875,1.8986727
82.96875,39.7265625,1.3112124
82.96875,41.484375,1.5071859
82.96875,43.2421875,1.8820324
82.96875,45.0,1.3593962
82.96875,46.7578125,1.368501
82.96875,48.515625,1.3983423
82.96875,50.2734375,1.5827043
82.96875,52.03125,1.4691185
82.96875,53.7890625,2.099674
82.96875,55.546875,1.5700485
82.96875,57.3046875,1.4687365
82.96875,59.0625,1.4406382
82.96875,60.8203125,1.3441503
82.96875,62.578125,1.5079781
82.96875,64.3359375,1.3128109
82.96875,66.09375,1.2897899
82.96875,67.8515625,1.4377704
82.96875,69.609375,1.4666477
82.96875,71.3671875,1.4028037
82.96875,73.125,1.6480135
82.96875,74.8828125,1.3523377
82.96875,76.640625,1.3758844
82.96875,78.3984375,1.5113645
82.96875,80.15625,1.4867843
82.96875,81.9140625,1.4040285
82.96875,83.671875,1.325491
82.96875,85.4296875,1.5439222
82.96875,87.1875,1.2914135
82.96875,88.9453125,1.4981207
82.96875,90.703125,1.7273191
82.96875,92.4609375,1.7886692
82.96875,94.21875,1.901527
82.96875,95.9765625,1.4267548
82.96875,97.734375,1.3763052
82.96875,99.4921875,1.310246
82.96875,101.25,1.2995067
82.96875,103.0078125,1.547697
82.96875,104.765625,1.5461345
82.96875,106.5234375,1.2989888
82.96875,108.28125,1.5100325
82.96875,110.0390625,1.4930556
82.96875,111.796875,1.4969219
82.96875,113.5546875,1.3407818
82.96875,115.3125,2.1138632
82.96875,117.0703125,1.4029474
82.96875,118.828125,1.4244998
82.96875,120.5859375,1.4748266
82.96875,122.34375,1.2223104
82.96875,125.859375,1.3553077
82.96875,127.6171875,1.3639119
82.96875,129.375,1.6854142
82.96875,131.1328125,1.4424212
82.96875,132.890625,1.508696
82.96875,134.6484375,1.5940452
82.96875,136.40625,1.3356699
82.96875,138.1640625,1.5408148
82.96875,139.921875,1.1680808
82.96875,143.4375,1.538445
82.96875,145.1953125,1.4484788
82.96875,146.953125,1.4306208
82.96875,148.7109375,1.4467916
82.96875,150.46875,1.4279339
82.96875,152.2265625,1.810982
82.96875,153.984375,1.415739
82.96875,155.7421875,1.4770187
82.96875,157.5,1.2837224
82.96875,159.2578125,1.3778853
82.96875,161.015625,1.4966332
82.96875,162.7734375,1.5585556
82.96875,164.53125,1.3521442
82.96875,166.2890625,1.7118249
82.96875,168.046875,1.5567685
82.96875,169.8046875,1.2920734
82.96875,171.5625,2.041301
82.96875,173.3203125,1.5662656
82.96875,175.078125,1.5582132
81.2109375,-176.484375,1.5733858
81.2109375,-174.7265625,1.6401787
81.2109375,-172.96875,1.5972573
81.2109375,-171.2109375,1.343504
81.2109375,-169.453125,1.7669727
81.2109375,-167.6953125,1.4873593
81.2109375,-165.9375,1.4834766
81.2109375,-164.1796875,1.5569547
81.2109375,-162.421875,1.7098402
81.2109375,-160.6640625,1.6008512
81.2109375,-158.90625,1.5750042
81.2109375,-157.1484375,1.5392141
81.2109375,-155.390625,1.5230964
81.2109375,-153.6328125,1.5532622
81.2109375,-151.875,1.5896623
81.2109375,-150.1171875,1.5500742
81.2109375,-148.359375,1.3729243
81.2109375,-146.6015625,1.5811931
81.2109375,-144.84375,1.6247859
81.2109375,-143.0859375,1.5282063
81.2109375,-141.328125,1.4793164
81.2109375,-139.5703125,1.9470838
81.2109375,-137.8125,1.4566257
81.2109375,-136.0546875,1.4282119
81.2109375,-134.296875,1.5166398
81.2109375,-132.5390625,1.3784438
81.2109375,-130.78125,1.5421005
81.2109375,-129.0234375,1.1856147
81.2109375,-127.265625,1.5995384
81.2109375,-125.5078125,1.4469695
81.2109375,-123.75,1.287006
81.2109375,-121.9921875,1.4456533
81.2109375,-120.234375,1.3566107
81.2109375,-118.4765625,1.383773
